shop_id,item_id,product_cnt,transactions,date_block_num,features,prediction
24,12363,1,1,33,"[24.0,12363.0,1.0,33.0]",1.815080774
56,19927,1,1,33,"[56.0,19927.0,1.0,33.0]",1.781823321
56,9928,3,3,33,"[56.0,9928.0,3.0,33.0]",2.12920731
58,10453,1,1,33,"[58.0,10453.0,1.0,33.0]",1.824056178
57,15470,3,2,33,"[57.0,15470.0,2.0,33.0]",1.781198843
14,19902,1,1,33,"[14.0,19902.0,1.0,33.0]",1.815410102
28,19797,1,1,33,"[28.0,19797.0,1.0,33.0]",1.943878394
42,14400,8,8,33,"[42.0,14400.0,8.0,33.0]",5.666455583
37,9356,8,4,33,"[37.0,9356.0,4.0,33.0]",2.283717697
57,6062,1,1,33,"[57.0,6062.0,1.0,33.0]",2.141697101
48,6308,2,2,33,"[48.0,6308.0,2.0,33.0]",2.141697101
53,3221,1,1,33,"[53.0,3221.0,1.0,33.0]",2.191551799
14,13708,1,1,33,"[14.0,13708.0,1.0,33.0]",1.802360095
31,4351,3,3,33,"[31.0,4351.0,3.0,33.0]",2.444642306
31,3733,4,4,33,"[31.0,3733.0,4.0,33.0]",2.843309284
41,15323,1,1,33,"[41.0,15323.0,1.0,33.0]",1.768773314
31,16655,1,1,33,"[31.0,16655.0,1.0,33.0]",1.930828387
35,17101,1,1,33,"[35.0,17101.0,1.0,33.0]",1.768773314
53,15067,2,2,33,"[53.0,15067.0,2.0,33.0]",1.768773314
53,14962,1,1,33,"[53.0,14962.0,1.0,33.0]",1.768773314
50,11354,7,6,33,"[50.0,11354.0,6.0,33.0]",4.091334771
50,3393,1,1,33,"[50.0,3393.0,1.0,33.0]",2.191551799
46,22001,1,1,33,"[46.0,22001.0,1.0,33.0]",1.978043875
49,13228,1,1,33,"[49.0,13228.0,1.0,33.0]",1.768773314
52,1325,1,1,33,"[52.0,1325.0,1.0,33.0]",1.992267089
18,8218,1,1,33,"[18.0,8218.0,1.0,33.0]",1.971964031
57,14286,5,4,33,"[57.0,14286.0,4.0,33.0]",2.373025615
12,10330,1,1,33,"[12.0,10330.0,1.0,33.0]",1.971374761
19,19438,2,2,33,"[19.0,19438.0,2.0,33.0]",1.815410102
5,4944,2,2,33,"[5.0,4944.0,2.0,33.0]",2.145967571
25,19613,1,1,33,"[25.0,19613.0,1.0,33.0]",1.943878394
55,2378,3,3,33,"[55.0,2378.0,3.0,33.0]",2.411538393
55,2380,1,1,33,"[55.0,2380.0,1.0,33.0]",2.191551799
39,3071,1,1,33,"[39.0,3071.0,1.0,33.0]",2.191551799
47,10209,5,5,33,"[47.0,10209.0,5.0,33.0]",3.489274621
15,7863,2,2,33,"[15.0,7863.0,2.0,33.0]",1.971964031
19,3624,1,1,33,"[19.0,3624.0,1.0,33.0]",2.195822269
28,3960,2,2,33,"[28.0,3960.0,2.0,33.0]",2.224655712
35,9927,2,2,33,"[35.0,9927.0,2.0,33.0]",1.846046882
49,5551,1,1,33,"[49.0,5551.0,1.0,33.0]",2.141697101
47,11404,2,2,33,"[47.0,11404.0,2.0,33.0]",1.841275232
5,7328,2,2,33,"[5.0,7328.0,2.0,33.0]",2.102077298
25,17772,9,7,33,"[25.0,17772.0,7.0,33.0]",5.828510656
28,20952,1,1,33,"[28.0,20952.0,1.0,33.0]",2.530180143
35,7724,2,2,33,"[35.0,7724.0,2.0,33.0]",2.097806828
59,9356,1,1,33,"[59.0,9356.0,1.0,33.0]",1.858472411
47,10159,2,2,33,"[47.0,10159.0,2.0,33.0]",1.846046882
47,13254,1,1,33,"[47.0,13254.0,1.0,33.0]",1.768773314
50,21367,1,1,33,"[50.0,21367.0,1.0,33.0]",1.978043875
4,13894,1,1,33,"[4.0,13894.0,1.0,33.0]",1.802360095
31,11880,1,1,33,"[31.0,11880.0,1.0,33.0]",2.057965824
41,6127,1,1,33,"[41.0,6127.0,1.0,33.0]",2.141697101
49,4349,1,1,33,"[49.0,4349.0,1.0,33.0]",2.141697101
49,16946,2,2,33,"[49.0,16946.0,2.0,33.0]",1.768773314
6,7350,2,2,33,"[6.0,7350.0,2.0,33.0]",2.102077298
26,16937,1,1,33,"[26.0,16937.0,1.0,33.0]",1.930828387
25,19602,2,2,33,"[25.0,19602.0,2.0,33.0]",1.943878394
26,14786,1,1,33,"[26.0,14786.0,1.0,33.0]",1.930828387
21,6129,1,1,33,"[21.0,6129.0,1.0,33.0]",2.158660871
25,6476,1,1,33,"[25.0,6476.0,1.0,33.0]",2.224655712
46,21604,1,1,33,"[46.0,21604.0,1.0,33.0]",1.978043875
35,15063,1,1,33,"[35.0,15063.0,1.0,33.0]",1.768773314
53,16237,1,1,33,"[53.0,16237.0,1.0,33.0]",1.768773314
14,4896,2,2,33,"[14.0,4896.0,2.0,33.0]",2.145967571
21,14663,1,1,33,"[21.0,14663.0,1.0,33.0]",1.802360095
34,3243,2,2,33,"[34.0,3243.0,2.0,33.0]",2.191551799
35,7657,2,2,33,"[35.0,7657.0,2.0,33.0]",2.097806828
49,21844,1,1,33,"[49.0,21844.0,1.0,33.0]",1.978043875
15,6090,1,1,33,"[15.0,6090.0,1.0,33.0]",2.145967571
12,20285,1,1,33,"[12.0,20285.0,1.0,33.0]",2.499152451
6,2369,1,1,33,"[6.0,2369.0,1.0,33.0]",2.195822269
42,8400,1,1,33,"[42.0,8400.0,1.0,33.0]",1.895422543
59,19650,2,2,33,"[59.0,19650.0,2.0,33.0]",1.79424885
7,3851,1,1,33,"[7.0,3851.0,1.0,33.0]",2.195822269
25,18497,1,1,33,"[25.0,18497.0,1.0,33.0]",1.930828387
21,17945,1,1,33,"[21.0,17945.0,1.0,33.0]",1.802360095
21,13011,1,1,33,"[21.0,13011.0,1.0,33.0]",1.802360095
39,15303,1,1,33,"[39.0,15303.0,1.0,33.0]",1.768773314
39,13277,2,2,33,"[39.0,13277.0,2.0,33.0]",1.768773314
50,14526,1,1,33,"[50.0,14526.0,1.0,33.0]",1.768773314
14,16145,1,1,33,"[14.0,16145.0,1.0,33.0]",1.802360095
6,19590,1,1,33,"[6.0,19590.0,1.0,33.0]",1.815410102
38,13722,1,1,33,"[38.0,13722.0,1.0,33.0]",1.768773314
58,18334,1,1,33,"[58.0,18334.0,1.0,33.0]",1.781198843
58,13958,1,1,33,"[58.0,13958.0,1.0,33.0]",1.781198843
5,7213,1,1,33,"[5.0,7213.0,1.0,33.0]",2.102077298
4,2859,1,1,33,"[4.0,2859.0,1.0,33.0]",2.195822269
6,15164,1,1,33,"[6.0,15164.0,1.0,33.0]",1.802360095
42,2293,5,5,33,"[42.0,2293.0,5.0,33.0]",3.828266398
42,12752,1,1,33,"[42.0,12752.0,1.0,33.0]",1.768773314
35,1876,1,1,33,"[35.0,1876.0,1.0,33.0]",2.191551799
39,6081,1,1,33,"[39.0,6081.0,1.0,33.0]",2.141697101
49,1537,1,1,33,"[49.0,1537.0,1.0,33.0]",1.992267089
53,2445,1,1,33,"[53.0,2445.0,1.0,33.0]",2.191551799
4,9532,1,1,33,"[4.0,9532.0,1.0,33.0]",1.913926697
7,9391,1,1,33,"[7.0,9391.0,1.0,33.0]",1.913926697
52,7937,1,1,33,"[52.0,7937.0,1.0,33.0]",1.895422543
12,8063,2,2,33,"[12.0,8063.0,2.0,33.0]",1.971964031
21,15282,1,1,33,"[21.0,15282.0,1.0,33.0]",1.802360095
24,18456,1,1,33,"[24.0,18456.0,1.0,33.0]",1.815080774
42,4493,1,1,33,"[42.0,4493.0,1.0,33.0]",2.141697101
42,4467,3,3,33,"[42.0,4467.0,3.0,33.0]",2.361683695
48,2780,1,1,33,"[48.0,2780.0,1.0,33.0]",2.191551799
50,17168,1,1,33,"[50.0,17168.0,1.0,33.0]",1.768773314
10,4138,1,1,33,"[10.0,4138.0,1.0,33.0]",2.145967571
57,9275,1,1,33,"[57.0,9275.0,1.0,33.0]",1.858472411
59,8547,1,1,33,"[59.0,8547.0,1.0,33.0]",1.858472411
14,2744,1,1,33,"[14.0,2744.0,1.0,33.0]",2.195822269
7,4261,1,1,33,"[7.0,4261.0,1.0,33.0]",2.145967571
45,1584,1,1,33,"[45.0,1584.0,1.0,33.0]",1.992267089
46,2955,2,2,33,"[46.0,2955.0,2.0,33.0]",2.191551799
44,15458,1,1,33,"[44.0,15458.0,1.0,33.0]",1.768773314
41,22163,1,1,33,"[41.0,22163.0,1.0,33.0]",1.978043875
47,13123,1,1,33,"[47.0,13123.0,1.0,33.0]",1.768773314
2,20605,1,1,33,"[2.0,20605.0,1.0,33.0]",2.499152451
6,13337,2,2,33,"[6.0,13337.0,2.0,33.0]",1.802360095
31,5827,9,3,33,"[31.0,5827.0,3.0,33.0]",2.444642306
24,14526,1,1,33,"[24.0,14526.0,1.0,33.0]",1.815080774
44,8778,1,1,33,"[44.0,8778.0,1.0,33.0]",1.846046882
52,17773,1,1,33,"[52.0,17773.0,1.0,33.0]",1.768773314
15,18438,1,1,33,"[15.0,18438.0,1.0,33.0]",1.802360095
18,20316,1,1,33,"[18.0,20316.0,1.0,33.0]",2.499152451
6,6202,1,1,33,"[6.0,6202.0,1.0,33.0]",2.145967571
56,14215,1,1,33,"[56.0,14215.0,1.0,33.0]",1.768773314
12,13588,1,1,33,"[12.0,13588.0,1.0,33.0]",1.802360095
24,22100,1,1,33,"[24.0,22100.0,1.0,33.0]",1.956458447
18,4610,1,1,33,"[18.0,4610.0,1.0,33.0]",2.145967571
21,15849,1,1,33,"[21.0,15849.0,1.0,33.0]",1.802360095
21,18106,1,1,33,"[21.0,18106.0,1.0,33.0]",1.802360095
46,17755,1,1,33,"[46.0,17755.0,1.0,33.0]",1.768773314
41,17306,1,1,33,"[41.0,17306.0,1.0,33.0]",1.768773314
36,20352,1,1,33,"[36.0,20352.0,1.0,33.0]",2.530180143
57,9423,1,1,33,"[57.0,9423.0,1.0,33.0]",1.858472411
58,17882,1,1,33,"[58.0,17882.0,1.0,33.0]",1.781198843
47,19597,1,1,33,"[47.0,19597.0,1.0,33.0]",1.781823321
16,8863,1,1,33,"[16.0,8863.0,1.0,33.0]",1.971374761
14,19657,2,1,33,"[14.0,19657.0,1.0,33.0]",1.815410102
42,3352,11,10,33,"[42.0,3352.0,10.0,33.0]",14.28060974
31,17595,4,4,33,"[31.0,17595.0,4.0,33.0]",2.52265516
38,4231,1,1,33,"[38.0,4231.0,1.0,33.0]",2.141697101
58,16461,2,2,33,"[58.0,16461.0,2.0,33.0]",1.781198843
48,18101,3,3,33,"[48.0,18101.0,3.0,33.0]",2.051933742
47,8607,1,1,33,"[47.0,8607.0,1.0,33.0]",1.846046882
15,1846,2,2,33,"[15.0,1846.0,2.0,33.0]",2.195822269
18,15069,15,12,33,"[18.0,15069.0,12.0,33.0]",14.91404497
10,4573,1,1,33,"[10.0,4573.0,1.0,33.0]",2.145967571
31,4478,2,2,33,"[31.0,4478.0,2.0,33.0]",2.224655712
25,14075,4,4,33,"[25.0,14075.0,4.0,33.0]",2.52265516
55,9103,11,10,33,"[55.0,9103.0,10.0,33.0]",13.29313137
53,13958,1,1,33,"[53.0,13958.0,1.0,33.0]",1.768773314
5,6926,4,4,33,"[5.0,6926.0,4.0,33.0]",2.700653976
4,16219,1,1,33,"[4.0,16219.0,1.0,33.0]",1.802360095
25,19969,1,1,33,"[25.0,19969.0,1.0,33.0]",1.943878394
25,6457,1,1,33,"[25.0,6457.0,1.0,33.0]",2.224655712
46,4271,2,2,33,"[46.0,4271.0,2.0,33.0]",2.141697101
34,14931,1,1,33,"[34.0,14931.0,1.0,33.0]",1.768773314
31,13903,1,1,33,"[31.0,13903.0,1.0,33.0]",1.930828387
35,22163,1,1,33,"[35.0,22163.0,1.0,33.0]",1.978043875
15,5551,1,1,33,"[15.0,5551.0,1.0,33.0]",2.145967571
19,15238,3,2,33,"[19.0,15238.0,2.0,33.0]",1.802360095
21,20624,1,1,33,"[21.0,20624.0,1.0,33.0]",2.499152451
45,5820,3,3,33,"[45.0,5820.0,3.0,33.0]",2.361683695
46,3823,1,1,33,"[46.0,3823.0,1.0,33.0]",2.191551799
42,10333,4,4,33,"[42.0,10333.0,4.0,33.0]",2.283717697
42,10349,5,5,33,"[42.0,10349.0,5.0,33.0]",3.489274621
42,14396,14,13,33,"[42.0,14396.0,13.0,33.0]",16.57502755
42,14286,4,4,33,"[42.0,14286.0,4.0,33.0]",2.360600086
57,18278,1,1,33,"[57.0,18278.0,1.0,33.0]",1.781198843
48,6928,2,2,33,"[48.0,6928.0,2.0,33.0]",2.127584632
48,15397,1,1,33,"[48.0,15397.0,1.0,33.0]",1.768773314
53,2799,1,1,33,"[53.0,2799.0,1.0,33.0]",2.191551799
52,10553,1,1,33,"[52.0,10553.0,1.0,33.0]",1.811630649
2,486,3,3,33,"[2.0,486.0,3.0,33.0]",2.24710506
24,7019,1,1,33,"[24.0,7019.0,1.0,33.0]",2.138257106
25,3919,2,2,33,"[25.0,3919.0,2.0,33.0]",2.224655712
25,4088,2,2,33,"[25.0,4088.0,2.0,33.0]",2.224655712
41,3734,2,2,33,"[41.0,3734.0,2.0,33.0]",2.191551799
31,18322,3,3,33,"[31.0,18322.0,3.0,33.0]",2.213988815
56,11997,1,1,33,"[56.0,11997.0,1.0,33.0]",1.841275232
22,7409,1,1,33,"[22.0,7409.0,1.0,33.0]",2.108479302
42,8757,3,3,33,"[42.0,8757.0,3.0,33.0]",2.12920731
6,16020,1,1,33,"[6.0,16020.0,1.0,33.0]",1.802360095
58,1963,1,1,33,"[58.0,1963.0,1.0,33.0]",2.191551799
15,8624,1,1,33,"[15.0,8624.0,1.0,33.0]",1.971374761
12,20195,2,2,33,"[12.0,20195.0,2.0,33.0]",2.499152451
2,4843,2,2,33,"[2.0,4843.0,2.0,33.0]",2.145967571
25,19045,1,1,33,"[25.0,19045.0,1.0,33.0]",1.930828387
31,12200,1,1,33,"[31.0,12200.0,1.0,33.0]",2.057965824
53,18325,1,1,33,"[53.0,18325.0,1.0,33.0]",1.768773314
12,1388,2,2,33,"[12.0,1388.0,2.0,33.0]",2.027118466
31,4349,1,1,33,"[31.0,4349.0,1.0,33.0]",2.224655712
28,21443,1,1,33,"[28.0,21443.0,1.0,33.0]",1.978043875
58,14712,2,2,33,"[58.0,14712.0,2.0,33.0]",1.781198843
53,969,1,1,33,"[53.0,969.0,1.0,33.0]",1.992267089
50,16059,1,1,33,"[50.0,16059.0,1.0,33.0]",1.768773314
46,6342,1,1,33,"[46.0,6342.0,1.0,33.0]",2.141697101
41,17772,3,3,33,"[41.0,17772.0,3.0,33.0]",2.051933742
42,16287,4,4,33,"[42.0,16287.0,4.0,33.0]",2.360600086
31,13958,3,2,33,"[31.0,13958.0,2.0,33.0]",1.930828387
57,19144,4,4,33,"[57.0,19144.0,4.0,33.0]",2.386075622
48,12974,1,1,33,"[48.0,12974.0,1.0,33.0]",1.768773314
4,3554,1,1,33,"[4.0,3554.0,1.0,33.0]",2.195822269
28,5830,1,1,33,"[28.0,5830.0,1.0,33.0]",2.224655712
57,7087,1,1,33,"[57.0,7087.0,1.0,33.0]",2.127584632
49,19043,1,1,33,"[49.0,19043.0,1.0,33.0]",1.768773314
14,32,1,1,33,"[14.0,32.0,1.0,33.0]",2.027118466
19,9930,2,2,33,"[19.0,9930.0,2.0,33.0]",1.971374761
35,4247,1,1,33,"[35.0,4247.0,1.0,33.0]",2.141697101
59,6376,3,3,33,"[59.0,6376.0,3.0,33.0]",2.361683695
7,10207,7,6,33,"[7.0,10207.0,6.0,33.0]",3.921431007
28,20072,1,1,33,"[28.0,20072.0,1.0,33.0]",1.943878394
38,3237,2,2,33,"[38.0,3237.0,2.0,33.0]",2.191551799
58,11571,1,1,33,"[58.0,11571.0,1.0,33.0]",1.853700761
7,2959,1,1,33,"[7.0,2959.0,1.0,33.0]",2.195822269
24,7668,2,2,33,"[24.0,7668.0,2.0,33.0]",2.108479302
38,9355,8,6,33,"[38.0,9355.0,6.0,33.0]",4.096106422
38,17772,1,1,33,"[38.0,17772.0,1.0,33.0]",1.768773314
16,10346,1,1,33,"[16.0,10346.0,1.0,33.0]",1.971374761
19,2782,1,1,33,"[19.0,2782.0,1.0,33.0]",2.195822269
6,11766,1,1,33,"[6.0,11766.0,1.0,33.0]",1.924657505
6,10168,1,1,33,"[6.0,10168.0,1.0,33.0]",1.913926697
34,10210,1,1,33,"[34.0,10210.0,1.0,33.0]",1.846046882
53,21364,2,2,33,"[53.0,21364.0,2.0,33.0]",1.978043875
21,13452,1,1,33,"[21.0,13452.0,1.0,33.0]",1.802360095
37,5823,1,1,33,"[37.0,5823.0,1.0,33.0]",2.141697101
57,15494,1,1,33,"[57.0,15494.0,1.0,33.0]",1.781198843
47,4839,1,1,33,"[47.0,4839.0,1.0,33.0]",2.141697101
47,13277,2,2,33,"[47.0,13277.0,2.0,33.0]",1.768773314
53,16003,1,1,33,"[53.0,16003.0,1.0,33.0]",1.768773314
2,21811,2,2,33,"[2.0,21811.0,2.0,33.0]",1.899646861
6,11975,1,1,33,"[6.0,11975.0,1.0,33.0]",1.924657505
24,6678,1,1,33,"[24.0,6678.0,1.0,33.0]",2.138257106
21,8550,1,1,33,"[21.0,8550.0,1.0,33.0]",1.984068062
45,18101,1,1,33,"[45.0,18101.0,1.0,33.0]",1.768773314
42,13701,1,1,33,"[42.0,13701.0,1.0,33.0]",1.768773314
46,15878,1,1,33,"[46.0,15878.0,1.0,33.0]",1.768773314
49,5827,1,1,33,"[49.0,5827.0,1.0,33.0]",2.141697101
49,13717,1,1,33,"[49.0,13717.0,1.0,33.0]",1.768773314
47,15698,1,1,33,"[47.0,15698.0,1.0,33.0]",1.768773314
25,7673,1,1,33,"[25.0,7673.0,1.0,33.0]",2.180765439
39,19436,3,3,33,"[39.0,19436.0,3.0,33.0]",2.064983749
15,16071,1,1,33,"[15.0,16071.0,1.0,33.0]",1.802360095
35,18686,1,1,33,"[35.0,18686.0,1.0,33.0]",1.768773314
14,3350,2,2,33,"[14.0,3350.0,2.0,33.0]",2.195822269
15,2696,1,1,33,"[15.0,2696.0,1.0,33.0]",2.195822269
28,5943,1,1,33,"[28.0,5943.0,1.0,33.0]",2.224655712
53,14252,1,1,33,"[53.0,14252.0,1.0,33.0]",1.768773314
53,21844,1,1,33,"[53.0,21844.0,1.0,33.0]",1.978043875
28,4964,1,1,33,"[28.0,4964.0,1.0,33.0]",2.224655712
25,9333,1,1,33,"[25.0,9333.0,1.0,33.0]",2.047235016
31,22154,1,1,33,"[31.0,22154.0,1.0,33.0]",1.978043875
42,20830,1,1,33,"[42.0,20830.0,1.0,33.0]",2.364493539
16,14892,1,1,33,"[16.0,14892.0,1.0,33.0]",1.802360095
18,10518,1,1,33,"[18.0,10518.0,1.0,33.0]",1.952460986
28,10455,1,1,33,"[28.0,10455.0,1.0,33.0]",2.028321241
35,18734,1,1,33,"[35.0,18734.0,1.0,33.0]",1.768773314
58,1583,9,3,33,"[58.0,1583.0,3.0,33.0]",2.212253683
5,9409,3,3,33,"[5.0,9409.0,3.0,33.0]",2.197087125
5,8065,1,1,33,"[5.0,8065.0,1.0,33.0]",1.914515966
26,13717,1,1,33,"[26.0,13717.0,1.0,33.0]",1.930828387
24,1581,3,2,33,"[24.0,1581.0,2.0,33.0]",2.033520469
25,13411,1,1,33,"[25.0,13411.0,1.0,33.0]",1.930828387
46,33,1,1,33,"[46.0,33.0,1.0,33.0]",1.992267089
44,18619,1,1,33,"[44.0,18619.0,1.0,33.0]",1.768773314
56,3732,1,1,33,"[56.0,3732.0,1.0,33.0]",2.191551799
52,2862,1,1,33,"[52.0,2862.0,1.0,33.0]",2.191551799
19,9039,1,1,33,"[19.0,9039.0,1.0,33.0]",1.971374761
42,13901,1,1,33,"[42.0,13901.0,1.0,33.0]",1.768773314
42,20092,1,1,33,"[42.0,20092.0,1.0,33.0]",1.781823321
6,12500,1,1,33,"[6.0,12500.0,1.0,33.0]",1.802360095
26,18677,1,1,33,"[26.0,18677.0,1.0,33.0]",1.930828387
28,16156,2,2,33,"[28.0,16156.0,2.0,33.0]",1.930828387
48,17270,1,1,33,"[48.0,17270.0,1.0,33.0]",1.768773314
15,19590,1,1,33,"[15.0,19590.0,1.0,33.0]",1.815410102
19,2956,1,1,33,"[19.0,2956.0,1.0,33.0]",2.195822269
31,8930,1,1,33,"[31.0,8930.0,1.0,33.0]",2.047235016
34,1582,1,1,33,"[34.0,1582.0,1.0,33.0]",1.992267089
50,13869,1,1,33,"[50.0,13869.0,1.0,33.0]",1.768773314
6,22167,1,1,33,"[6.0,22167.0,1.0,33.0]",1.915829069
44,14019,1,1,33,"[44.0,14019.0,1.0,33.0]",1.768773314
35,6472,1,1,33,"[35.0,6472.0,1.0,33.0]",2.141697101
58,20730,1,1,33,"[58.0,20730.0,1.0,33.0]",2.364493539
58,3641,1,1,33,"[58.0,3641.0,1.0,33.0]",2.191551799
2,5380,1,1,33,"[2.0,5380.0,1.0,33.0]",2.145967571
4,3651,1,1,33,"[4.0,3651.0,1.0,33.0]",2.195822269
38,14227,2,2,33,"[38.0,14227.0,2.0,33.0]",1.768773314
31,9054,1,1,33,"[31.0,9054.0,1.0,33.0]",2.047235016
24,3839,1,1,33,"[24.0,3839.0,1.0,33.0]",2.202224273
24,15798,1,1,33,"[24.0,15798.0,1.0,33.0]",1.815080774
35,14137,1,1,33,"[35.0,14137.0,1.0,33.0]",1.768773314
59,20730,1,1,33,"[59.0,20730.0,1.0,33.0]",2.364493539
48,16735,1,1,33,"[48.0,16735.0,1.0,33.0]",1.768773314
48,18743,1,1,33,"[48.0,18743.0,1.0,33.0]",1.768773314
16,5002,1,1,33,"[16.0,5002.0,1.0,33.0]",2.145967571
6,9401,1,1,33,"[6.0,9401.0,1.0,33.0]",1.913926697
3,5004,2,2,33,"[3.0,5004.0,2.0,33.0]",2.145967571
12,3862,3,3,33,"[12.0,3862.0,3.0,33.0]",2.365954165
10,687,1,1,33,"[10.0,687.0,1.0,33.0]",2.027118466
6,9410,1,1,33,"[6.0,9410.0,1.0,33.0]",1.913926697
7,4806,6,6,33,"[7.0,4806.0,6.0,33.0]",3.805579639
31,8550,6,6,33,"[31.0,8550.0,6.0,33.0]",4.297294556
31,21968,5,4,33,"[31.0,21968.0,4.0,33.0]",3.221567094
55,838,4,4,33,"[55.0,838.0,4.0,33.0]",2.36676407
28,1201,3,3,33,"[28.0,1201.0,3.0,33.0]",2.325793201
31,5670,4,4,33,"[31.0,5670.0,4.0,33.0]",2.793454586
31,10093,3,3,33,"[31.0,10093.0,3.0,33.0]",2.330395444
21,17481,1,1,33,"[21.0,17481.0,1.0,33.0]",1.802360095
31,15050,3,3,33,"[31.0,15050.0,3.0,33.0]",2.213988815
38,6928,2,2,33,"[38.0,6928.0,2.0,33.0]",2.127584632
56,13236,1,1,33,"[56.0,13236.0,1.0,33.0]",1.768773314
56,12421,1,1,33,"[56.0,12421.0,1.0,33.0]",1.768773314
59,15255,1,1,33,"[59.0,15255.0,1.0,33.0]",1.781198843
47,18101,2,2,33,"[47.0,18101.0,2.0,33.0]",1.768773314
52,17756,1,1,33,"[52.0,17756.0,1.0,33.0]",1.768773314
15,4181,21,19,33,"[15.0,4181.0,19.0,33.0]",32.9816469
22,408,1,1,33,"[22.0,408.0,1.0,33.0]",2.033520469
6,18384,2,2,33,"[6.0,18384.0,2.0,33.0]",1.802360095
26,10200,5,4,33,"[26.0,10200.0,4.0,33.0]",2.484905831
25,13630,1,1,33,"[25.0,13630.0,1.0,33.0]",1.930828387
39,15780,1,1,33,"[39.0,15780.0,1.0,33.0]",1.768773314
38,4838,3,3,33,"[38.0,4838.0,3.0,33.0]",2.361683695
49,14152,1,1,33,"[49.0,14152.0,1.0,33.0]",1.768773314
15,14398,2,2,33,"[15.0,14398.0,2.0,33.0]",1.802360095
5,9930,1,1,33,"[5.0,9930.0,1.0,33.0]",1.913926697
31,12054,1,1,33,"[31.0,12054.0,1.0,33.0]",2.057965824
21,22102,6,6,33,"[21.0,22102.0,6.0,33.0]",4.144961324
24,13923,2,2,33,"[24.0,13923.0,2.0,33.0]",1.815080774
42,8658,1,1,33,"[42.0,8658.0,1.0,33.0]",1.846046882
56,9410,2,2,33,"[56.0,9410.0,2.0,33.0]",1.846046882
58,20617,1,1,33,"[58.0,20617.0,1.0,33.0]",2.364493539
47,6618,1,1,33,"[47.0,6618.0,1.0,33.0]",2.141697101
16,3351,14,11,33,"[16.0,3351.0,11.0,33.0]",16.27619624
57,9784,2,2,33,"[57.0,9784.0,2.0,33.0]",1.858472411
57,5232,1,1,33,"[57.0,5232.0,1.0,33.0]",2.141697101
58,7809,1,1,33,"[58.0,7809.0,1.0,33.0]",2.097806828
53,17387,1,1,33,"[53.0,17387.0,1.0,33.0]",1.768773314
26,5643,1,1,33,"[26.0,5643.0,1.0,33.0]",2.224655712
58,11927,2,2,33,"[58.0,11927.0,2.0,33.0]",1.853700761
47,1563,1,1,33,"[47.0,1563.0,1.0,33.0]",1.992267089
6,7223,38,12,33,"[6.0,7223.0,12.0,33.0]",18.96492184
6,9986,1,1,33,"[6.0,9986.0,1.0,33.0]",1.913926697
31,149,2,2,33,"[31.0,149.0,2.0,33.0]",2.105806607
49,5823,1,1,33,"[49.0,5823.0,1.0,33.0]",2.141697101
52,16169,3,3,33,"[52.0,16169.0,3.0,33.0]",2.051933742
5,6503,2,2,33,"[5.0,6503.0,2.0,33.0]",2.145967571
3,10327,1,1,33,"[3.0,10327.0,1.0,33.0]",1.913926697
28,20386,1,1,33,"[28.0,20386.0,1.0,33.0]",2.530180143
41,1535,1,1,33,"[41.0,1535.0,1.0,33.0]",1.992267089
5,1391,3,3,33,"[5.0,1391.0,3.0,33.0]",2.24710506
4,2703,1,1,33,"[4.0,2703.0,1.0,33.0]",2.195822269
28,4944,1,1,33,"[28.0,4944.0,1.0,33.0]",2.224655712
25,4233,5,5,33,"[25.0,4233.0,5.0,33.0]",3.861370311
42,20604,2,2,33,"[42.0,20604.0,2.0,33.0]",2.364493539
47,12040,2,2,33,"[47.0,12040.0,2.0,33.0]",1.841275232
53,3734,1,1,33,"[53.0,3734.0,1.0,33.0]",2.191551799
53,21961,1,1,33,"[53.0,21961.0,1.0,33.0]",1.978043875
19,21604,1,1,33,"[19.0,21604.0,1.0,33.0]",1.915829069
18,12472,1,1,33,"[18.0,12472.0,1.0,33.0]",1.802360095
5,15262,1,1,33,"[5.0,15262.0,1.0,33.0]",1.802360095
5,15278,1,1,33,"[5.0,15278.0,1.0,33.0]",1.802360095
28,17772,3,3,33,"[28.0,17772.0,3.0,33.0]",2.213988815
24,17774,6,6,33,"[24.0,17774.0,6.0,33.0]",4.573614715
35,16219,1,1,33,"[35.0,16219.0,1.0,33.0]",1.768773314
49,11711,1,1,33,"[49.0,11711.0,1.0,33.0]",1.841275232
47,1877,1,1,33,"[47.0,1877.0,1.0,33.0]",2.191551799
47,11784,1,1,33,"[47.0,11784.0,1.0,33.0]",1.841275232
5,2270,1,1,33,"[5.0,2270.0,1.0,33.0]",2.195822269
6,20225,1,1,33,"[6.0,20225.0,1.0,33.0]",2.499152451
25,4415,1,1,33,"[25.0,4415.0,1.0,33.0]",2.224655712
5,16237,1,1,33,"[5.0,16237.0,1.0,33.0]",1.802360095
25,20609,2,2,33,"[25.0,20609.0,2.0,33.0]",2.530180143
28,19088,1,1,33,"[28.0,19088.0,1.0,33.0]",1.930828387
42,13385,2,2,33,"[42.0,13385.0,2.0,33.0]",1.768773314
42,11479,2,2,33,"[42.0,11479.0,2.0,33.0]",1.841275232
52,14809,1,1,33,"[52.0,14809.0,1.0,33.0]",1.768773314
10,10201,17,7,33,"[10.0,10201.0,7.0,33.0]",5.1180274
28,13241,3,3,33,"[28.0,13241.0,3.0,33.0]",2.213988815
