date_block_num,shop_id,item_id,product_cnt,transactions,monthly_sales
33,46,13246,1,1,12
33,46,14965,1,1,1
33,47,1865,1,1,2
33,47,4367,1,1,1
33,48,16237,1,1,1
33,49,3617,1,1,1
33,49,12134,2,2,1
33,49,13331,2,2,1
33,49,15047,2,2,1
33,50,2423,4,3,2
33,50,5669,3,3,1
33,53,1007,1,1,2
33,53,10209,4,4,1
33,53,21671,1,1,1
33,55,4866,16,9,26
33,56,3676,2,2,1
33,56,5459,1,1,1
33,56,7018,3,3,2
33,56,10983,1,1,1
33,56,15470,1,1,1
33,57,9402,1,1,1
33,57,15472,2,1,1
33,57,21968,1,1,1
33,58,6618,1,1,1
33,58,11829,1,1,1
33,58,13703,1,1,2
33,59,1971,1,1,5
33,2,1813,1,1,1
33,4,2703,1,1,1
33,4,2859,1,1,1
33,5,2424,1,1,1
33,5,7894,2,2,2
33,5,8685,1,1,1
33,6,2049,1,1,1
33,6,14892,1,1,1
33,6,15134,2,2,2
33,6,15836,1,1,1
33,7,3970,1,1,1
33,7,10216,1,1,1
33,10,19794,1,1,1
33,12,9409,1,1,1
33,12,13753,10,6,56
33,14,7836,2,2,1
33,14,12081,2,2,2
33,14,14526,1,1,3
33,15,3350,18,13,20
33,15,6928,3,3,1
33,15,10131,1,1,1
33,18,1879,1,1,1
33,18,2863,2,2,2
33,18,2955,2,2,1
33,18,6063,1,1,1
33,18,11011,1,1,1
33,18,22164,1,1,1
33,19,1241,1,1,1
33,19,6710,2,2,1
33,19,8888,2,2,2
33,19,10480,2,2,2
33,19,16843,1,1,1
33,21,5841,1,1,1
33,22,8544,2,2,1
33,24,3732,2,1,1
33,24,5900,1,1,2
33,24,13717,1,1,2
33,25,5829,8,3,10
33,25,6377,1,1,1
33,25,13743,1,1,1
33,25,14734,1,1,2
33,25,15459,1,1,1
33,25,17660,3,3,2
33,26,2859,1,1,1
33,26,4719,3,3,26
33,26,7812,3,3,2
33,26,9398,2,2,1
33,28,1384,1,1,3
33,28,4564,1,1,2
33,31,4045,2,2,3
33,31,5840,3,2,1
33,31,5900,3,3,3
33,31,6436,1,1,1
33,31,10678,2,2,3
33,31,13246,11,9,13
33,31,14341,1,1,2
33,34,4231,1,1,1
33,34,7071,2,2,1
33,35,1132,1,1,1
33,35,5552,1,1,1
33,35,16069,1,1,2
33,35,21361,1,1,1
33,37,18140,1,1,1
33,38,8093,1,1,1
33,38,8543,1,1,2
33,38,10300,1,1,1
33,38,16146,1,1,1
33,39,10210,1,1,3
33,41,4806,2,2,3
33,41,13903,1,1,1
33,41,19659,1,1,1
33,42,10552,3,3,1
33,42,10678,1,1,1
33,44,8573,1,1,2
33,44,12882,1,1,1
33,44,14277,2,2,1
33,45,14227,1,1,1
33,46,4181,4,4,10
33,46,6286,1,1,2
33,46,9894,1,1,1
33,47,31,1,1,1
33,47,3341,3,3,9
33,47,7172,2,2,2
33,47,21682,1,1,1
33,48,4554,1,1,1
33,48,8416,1,1,1
33,48,16003,1,1,2
33,48,16221,1,1,1
33,48,18701,1,1,1
33,48,21928,1,1,1
33,49,6185,1,1,1
33,50,2866,2,2,1
33,50,10937,1,1,1
33,52,12527,1,1,1
33,53,2196,2,2,1
33,53,5672,1,1,3
33,55,838,4,4,6
33,55,9459,18,15,19
33,56,5902,1,1,1
33,56,15740,1,1,2
33,57,3372,1,1,1
33,58,7790,1,1,2
33,58,22087,5,4,1
33,59,1332,1,1,1
33,59,3076,1,1,1
33,2,5839,1,1,1
33,2,16790,1,1,1
33,3,6507,1,1,1
33,4,4894,2,2,3
33,4,12194,2,2,2
33,5,1534,1,1,1
33,5,3673,1,1,1
33,6,2696,1,1,3
33,6,8244,1,1,1
33,6,16113,1,1,2
33,7,20607,1,1,1
33,10,4051,1,1,1
33,10,10210,3,3,6
33,12,1535,1,1,1
33,12,11927,1,1,1
33,12,13616,2,1,2
33,14,3243,1,1,1
33,15,4706,2,2,1
33,15,5823,5,5,1
33,16,7029,2,2,1
33,16,16957,1,1,1
33,16,20611,1,1,1
33,18,8692,3,3,1
33,18,10148,2,2,1
33,19,5824,7,3,5
33,19,12552,1,1,1
33,19,12917,1,1,1
33,22,5684,1,1,1
33,22,6185,2,2,1
33,22,10207,2,2,2
33,22,13084,1,1,1
33,22,20649,1,1,1
33,25,2490,1,1,1
33,25,5041,4,4,18
33,25,7673,1,1,1
33,25,11375,1,1,1
33,25,15857,3,2,1
33,25,16034,1,1,2
33,25,20304,10,8,10
33,26,1075,1,1,1
33,26,4231,1,1,1
33,26,5839,2,2,4
33,28,13235,1,1,1
33,31,961,2,2,1
33,31,1564,3,2,7
33,31,3141,4,4,2
33,31,5655,3,3,2
33,31,15760,1,1,1
33,31,16125,4,4,1
33,31,16353,2,2,2
33,31,19050,1,1,1
33,31,20361,1,1,2
33,35,33,1,1,1
33,35,4806,5,5,5
33,35,6252,1,1,1
33,35,9986,1,1,1
33,35,16016,2,2,1
33,35,16122,1,1,1
33,35,20434,1,1,1
33,37,12472,1,1,2
33,38,8737,1,1,5
33,38,13463,2,2,1
33,41,3673,1,1,2
33,41,7812,1,1,1
33,41,16167,1,1,1
33,41,21386,1,1,1
33,42,1256,1,1,1
33,42,6847,2,2,1
33,42,13511,1,1,1
33,42,14389,2,2,1
33,42,14957,3,3,4
33,45,14931,3,3,1
33,46,6676,1,1,1
33,46,6727,2,2,1
33,46,8736,1,1,3
33,46,15446,1,1,1
33,47,12472,2,2,3
33,47,13238,1,1,2
33,48,3868,1,1,2
33,48,15392,1,1,1
33,50,839,1,1,1
33,50,5684,1,1,2
33,50,7202,2,2,1
33,50,18677,1,1,1
33,52,8416,1,1,1
33,52,8693,1,1,1
33,52,15045,1,1,1
33,52,17756,1,1,1
33,52,20386,1,1,1
33,53,6676,1,1,1
33,53,8550,1,1,1
33,53,8672,1,1,1
33,53,18701,1,1,1
33,53,19438,1,1,1
33,57,4610,2,2,1
33,57,4998,1,1,1
33,57,5840,1,1,2
33,57,8528,2,2,2
33,57,11710,1,1,1
33,57,16126,1,1,3
33,58,14710,4,4,1
33,58,19125,3,3,6
33,58,22102,1,1,3
33,59,2461,2,2,1
33,59,16889,1,1,1
33,2,3353,3,3,6
33,2,4806,2,2,4
33,3,3708,1,1,1
33,4,4719,2,2,12
33,4,10659,2,2,1
33,4,15226,1,1,1
33,4,16245,2,2,1
33,5,10918,1,1,1
33,5,13703,1,1,1
33,5,14476,1,1,1
33,6,1876,1,1,3
33,6,4233,2,2,1
33,6,11711,1,1,1
33,6,13407,1,1,2
33,6,14477,1,1,1
33,6,19058,1,1,1
33,7,2308,1,1,1
33,7,3352,10,9,19
33,7,15069,10,9,5
33,12,2152,1,1,2
33,12,2791,1,1,35
33,12,13301,1,1,1
33,12,20649,1,1,2
33,14,2422,1,1,1
33,14,13240,3,3,1
33,15,11159,1,1,1
33,15,14396,1,1,1
33,16,3350,11,8,13
33,16,6926,4,4,1
33,18,17655,2,2,1
33,19,20616,1,1,1
33,21,2955,1,1,1
33,21,5821,1,1,2
33,21,6301,4,3,3
33,21,11498,2,2,2
33,21,14957,2,2,2
33,21,16038,1,1,1
33,21,16113,1,1,1
33,22,2574,1,1,1
33,22,16234,1,1,1
33,22,16823,1,1,1
33,22,17010,1,1,1
33,22,19460,1,1,1
33,24,1557,1,1,1
33,24,3351,7,6,33
33,25,1556,4,3,1
33,25,1775,1,1,1
33,25,5583,4,4,1
33,25,6405,1,1,1
33,25,13302,5,4,1
33,25,13505,2,2,3
33,25,14108,1,1,2
33,25,15285,2,1,3
33,25,16170,4,4,1
33,26,5822,4,4,4
33,26,8656,1,1,1
33,26,9863,1,1,1
33,26,18759,1,1,1
33,28,3146,1,1,1
33,28,5459,1,1,1
33,28,6226,1,1,1
33,28,6497,1,1,4
33,28,7839,1,1,1
33,28,8573,1,1,1
33,28,8615,1,1,1
33,28,17840,1,1,1
33,28,18378,1,1,1
33,31,482,7,6,1
33,31,8534,1,1,1
33,31,10330,3,3,1
33,31,14227,3,2,5
33,31,16737,6,6,4
33,31,16825,3,3,4
33,31,19650,1,1,1
33,31,19858,3,3,1
33,31,20285,8,6,10
33,35,1557,1,1,2
33,35,7005,1,1,1
33,35,9407,1,1,2
33,35,11922,2,2,1
33,35,21684,1,1,3
33,37,10691,1,1,1
33,37,17388,1,1,3
33,38,7531,1,1,2
33,38,13246,2,2,2
33,38,15493,1,1,1
33,39,6073,1,1,1
33,41,17717,3,3,2
33,42,62,1,1,2
33,42,3651,1,1,1
33,42,3708,1,1,2
33,42,10776,1,1,1
33,42,15899,2,2,1
33,42,20608,1,1,1
33,44,8653,1,1,1
33,44,15706,1,1,1
33,45,17717,6,5,5
33,46,2813,2,2,3
33,46,3077,1,1,1
33,47,14962,1,1,1
33,47,22101,1,1,1
33,48,2808,3,3,1
33,48,4349,3,3,2
33,48,5657,1,1,1
33,48,8958,1,1,1
33,49,1466,1,1,3
33,50,2799,1,1,3
33,50,3352,4,4,9
33,52,6128,1,1,1
33,52,14957,2,2,1
33,53,3556,1,1,3
33,53,10210,3,3,2
33,53,13278,2,2,2
33,55,1820,13,2,4
33,55,3156,2,2,3
33,56,3609,1,1,4
33,56,7267,1,1,1
33,56,12380,1,1,2
33,56,12771,1,1,1
33,56,15150,2,2,1
33,57,1201,2,2,1
33,57,3967,1,1,1
33,57,10515,1,1,1
33,57,12512,1,1,1
33,57,18069,1,1,1
33,58,5046,1,1,1
33,58,7840,1,1,1
33,58,20730,1,1,1
33,59,31,1,1,3
33,59,10349,1,1,1
33,59,15492,1,1,4
33,3,6763,1,1,1
33,4,9541,1,1,1
33,4,13285,1,1,1
33,5,2578,1,1,1
33,5,3689,1,1,4
33,5,15785,1,1,1
33,5,21377,1,1,2
33,6,1389,2,2,1
33,6,5838,2,2,6
33,6,19692,1,1,1
33,7,2799,1,1,2
33,7,7173,1,1,1
33,10,4478,1,1,1
33,10,15069,4,4,6
33,12,794,2,2,3
33,14,6082,1,1,5
33,14,21674,1,1,1
33,15,11927,1,1,2
33,16,10911,1,1,1
33,16,20613,3,3,5
33,18,1233,1,1,1
33,18,4364,1,1,1
33,19,5840,1,1,1
33,19,18456,3,3,2
33,21,16013,1,1,1
33,22,22102,3,3,3
33,24,9795,1,1,4
33,24,15069,11,9,11
33,24,16287,7,6,9
33,25,4870,1,1,11
33,25,5039,2,2,3
33,25,6811,1,1,2
33,25,10678,4,4,1
33,25,13718,4,4,4
33,25,14019,2,2,1
33,25,14830,4,3,3
33,25,15237,3,3,3
33,25,15303,2,2,1
33,25,16003,3,3,6
33,26,3599,1,1,1
33,26,4894,4,3,1
33,26,13367,1,1,1
33,28,1324,1,1,1
33,31,4996,1,1,1
33,31,8138,1,1,1
33,31,13591,1,1,2
33,31,16543,1,1,1
33,31,18069,1,1,1
33,35,2431,6,2,3
33,35,2799,1,1,1
33,35,4837,1,1,1
33,35,7724,2,2,2
33,35,15281,3,3,1
33,37,3734,1,1,2
33,37,14229,4,4,2
33,39,17279,1,1,1
33,41,3243,1,1,2
33,41,16184,1,1,1
33,42,3897,1,1,1
33,42,6023,3,3,1
33,42,12544,1,1,1
33,42,13742,1,1,2
33,42,21811,7,7,1
33,45,15294,1,1,1
33,46,9976,2,2,1
33,47,7933,3,3,3
33,47,12686,1,1,1
33,47,18734,1,1,1
33,48,15740,1,1,1
33,49,2697,1,1,1
33,50,9408,1,1,1
33,50,9410,1,1,1
33,50,15798,2,2,4
33,52,1876,2,2,2
33,52,8484,1,1,1
33,56,5837,1,1,1
33,56,10947,2,2,1
33,57,10298,5,5,4
33,57,13894,1,1,1
33,57,18184,1,1,1
33,57,19118,1,1,1
33,57,21562,3,3,1
33,58,7809,1,1,2
33,59,1814,2,2,4
33,59,3329,1,1,2
33,59,4387,1,1,1
33,2,15784,1,1,2
33,4,6503,3,3,2
33,4,12463,1,1,1
33,5,1535,1,1,4
33,6,1846,1,1,2
33,6,15552,1,1,1
33,6,20405,1,1,1
33,7,7019,1,1,1
33,7,12472,2,2,1
33,7,14552,1,1,1
33,10,13457,2,2,1
33,10,17831,1,1,1
33,12,13499,3,3,10
33,12,17320,1,1,1
33,14,1877,1,1,3
33,14,2442,1,1,1
33,14,16154,1,1,1
33,18,14892,1,1,2
33,19,18259,1,1,1
33,19,19289,1,1,1
33,21,988,7,5,1
33,21,2671,1,1,1
33,21,13542,1,1,1
33,22,5657,2,2,2
33,22,5821,1,1,2
33,22,12550,1,1,1
33,22,13159,1,1,1
33,24,3353,3,3,6
33,24,6202,1,1,2
33,24,10146,1,1,1
33,24,12405,1,1,1
33,25,8863,1,1,1
33,25,13934,1,1,2
33,25,14164,1,1,1
33,25,15001,1,1,1
33,25,15239,3,3,1
33,25,20630,5,5,1
33,25,21732,2,2,1
33,26,13370,1,1,2
33,28,3598,2,2,3
33,28,8237,1,1,2
33,28,8607,2,2,3
33,28,8802,1,1,1
33,28,12743,1,1,2
33,28,13272,1,1,1
33,28,16195,2,2,1
33,31,1847,2,2,11
33,31,2431,6,4,3
33,31,4615,1,1,1
33,31,4895,1,1,2
33,31,7834,2,2,2
33,31,10209,6,6,5
33,31,11354,13,10,30
33,31,12686,1,1,1
33,31,15270,2,2,1
33,31,15280,1,1,2
33,35,1729,1,1,1
33,37,3735,1,1,1
33,38,7220,2,2,1
33,39,15103,1,1,1
33,41,5670,1,1,1
33,41,8672,1,1,1
33,41,21440,1,1,1
33,42,4944,1,1,1
33,42,10349,5,5,1
33,42,13411,3,3,1
33,42,18049,1,1,1
33,42,18115,3,3,1
33,42,22091,2,2,2
33,44,10352,1,1,1
33,44,16210,1,1,1
33,44,22100,1,1,2
33,45,3753,1,1,1
33,45,6308,1,1,2
33,45,15278,1,1,1
33,46,3000,1,1,1
33,46,4719,3,3,26
33,46,5655,2,2,1
33,46,8918,1,1,1
33,46,10209,2,2,5
33,46,19794,1,1,1
33,47,1878,2,2,5
33,47,2283,6,4,4
33,47,3444,4,4,10
33,47,15856,1,1,1
33,48,5233,1,1,2
33,48,9402,1,1,1
33,48,17101,1,1,1
33,49,5822,6,6,2
33,49,10515,1,1,1
33,52,2862,1,1,1
33,52,13700,2,2,1
33,52,16190,1,1,2
33,52,19163,1,1,1
33,53,1384,2,2,3
33,53,13294,3,3,3
33,53,21404,1,1,1
33,56,11010,1,1,1
33,56,13720,1,1,1
33,57,3232,1,1,1
33,57,7172,5,4,4
33,57,10987,1,1,2
33,57,18393,1,1,1
33,58,6156,1,1,1
33,58,17046,3,3,3
33,58,20866,1,1,1
33,59,3014,1,1,1
33,2,5823,1,1,3
33,3,20448,1,1,1
33,4,16004,1,1,1
33,5,7780,1,1,1
33,5,8839,5,1,3
33,6,2788,1,1,2
33,6,5840,3,3,1
33,6,8452,1,1,1
33,6,16474,1,1,1
33,6,17335,2,2,3
33,7,12090,1,1,1
33,7,17279,1,1,1
33,12,20829,1,1,1
33,14,10776,1,1,1
33,14,13457,2,2,1
33,15,15255,1,1,5
33,15,17869,1,1,3
33,18,7713,2,2,1
33,19,3731,12,9,9
33,19,4242,1,1,1
33,21,7524,1,1,1
33,21,11879,1,1,1
33,21,19659,3,3,2
33,22,4944,1,1,3
33,22,12220,1,1,1
33,25,2422,15,10,2
33,25,3216,2,2,3
33,25,3656,1,1,1
33,25,3842,1,1,6
33,25,4431,2,2,2
33,25,13265,1,1,1
33,25,18968,1,1,1
33,26,17409,3,3,1
33,26,22013,1,1,1
33,28,15446,1,1,1
33,28,16209,1,1,1
33,28,16790,3,3,2
33,31,67,5,5,3
33,31,10283,1,1,1
33,31,17945,1,1,3
33,31,21404,6,6,7
33,31,21441,2,2,1
33,35,8918,2,2,1
33,35,13888,2,2,1
33,35,14137,1,1,1
33,37,3353,3,3,1
33,37,5913,1,1,1
33,38,5044,2,1,5
33,38,6506,1,1,4
33,38,13499,2,2,1
33,39,6117,1,1,1
33,41,7840,1,1,3
33,41,12020,1,1,1
33,41,17882,1,1,1
33,42,482,2,2,1
33,42,3774,1,1,1
33,42,6378,1,1,1
33,42,16825,5,5,4
33,42,18069,1,1,1
33,44,17458,1,1,1
33,45,3443,1,1,2
33,46,2753,1,1,1
33,47,8544,1,1,1
33,47,17581,1,1,1
33,48,14457,1,1,1
33,49,7893,1,1,4
33,52,10678,1,1,1
33,53,9532,2,2,1
33,53,10378,1,1,1
33,53,19405,1,1,1
33,53,22091,2,2,2
33,56,12081,1,1,2
33,56,13888,1,1,1
33,56,16737,2,2,3
33,56,17888,2,2,1
33,57,6714,1,1,1
33,57,7146,1,1,1
33,57,10727,2,2,2
33,57,16210,2,2,3
33,57,16737,2,2,1
33,57,19034,1,1,1
33,57,19913,1,1,1
33,58,2035,1,1,1
33,59,3341,4,4,7
33,2,1971,3,3,2
33,2,4388,1,1,2
33,4,2431,1,1,1
33,4,7059,1,1,1
33,5,2293,3,3,1
33,5,7713,1,1,1
33,5,15262,1,1,1
33,5,22102,5,5,4
33,6,32,1,1,2
33,6,7655,1,1,1
33,6,10032,1,1,1
33,7,5821,6,4,6
33,7,7059,1,1,1
33,7,13923,2,2,1
33,10,6476,1,1,1
33,14,2284,1,1,2
33,14,15571,1,1,1
33,14,19176,1,1,1
33,15,10892,1,1,1
33,16,18696,1,1,1
33,19,3343,1,1,4
33,19,11081,1,1,2
33,19,14228,3,3,2
33,21,32,1,1,1
33,21,3479,1,1,1
33,21,5246,2,2,1
33,21,7877,1,1,1
33,21,11161,1,1,1
33,21,12081,1,1,1
33,21,13881,3,3,2
33,21,16045,1,1,1
33,21,16087,1,1,2
33,22,19957,2,2,1
33,22,21830,1,1,1
33,24,32,1,1,2
33,24,1257,1,1,1
33,24,5583,1,1,1
33,24,5672,2,2,1
33,25,6738,1,1,1
33,25,9424,2,2,1
33,25,13239,9,8,2
33,25,13646,1,1,2
33,25,16046,1,1,1
33,25,16221,3,3,1
33,25,22164,2,2,1
33,26,3477,1,1,1
33,26,5659,1,1,1
33,26,5670,3,3,4
33,26,7872,1,1,3
33,26,16155,1,1,1
33,26,16197,1,1,2
33,28,2574,1,1,1
33,28,4710,1,1,1
33,28,8071,1,1,1
33,28,12200,1,1,1
33,28,16733,1,1,1
33,28,17945,1,1,1
33,28,18882,1,1,1
33,31,975,1,1,1
33,31,6128,1,1,1
33,31,6376,1,1,3
33,31,8569,1,1,2
33,31,13210,4,4,5
33,31,13723,5,5,7
33,31,13827,2,2,8
33,31,15213,2,2,3
33,31,15877,1,1,1
33,31,15989,3,3,1
33,31,20305,3,3,4
33,35,2879,2,2,1
33,35,3444,1,1,5
33,35,15446,1,1,1
33,37,7842,1,1,3
33,37,13460,1,1,2
33,37,15276,1,1,1
33,38,15240,1,1,3
33,39,3445,2,2,3
33,39,6674,1,1,1
33,39,13246,7,7,11
33,41,12796,1,1,1
33,42,4003,1,1,1
33,42,6185,1,1,1
33,42,14956,5,4,3
33,44,8416,1,1,1
33,44,20202,1,1,1
33,45,14803,2,2,1
33,45,22102,1,1,3
33,46,2442,1,1,1
33,46,11159,2,2,5
33,46,12380,1,1,1
33,46,13505,7,6,5
33,46,14228,1,1,1
33,46,16122,1,1,1
33,47,4895,1,1,1
33,47,14822,1,1,1
33,49,9398,1,1,2
33,50,3835,1,1,1
33,50,15237,1,1,3
33,50,16287,1,1,5
33,53,6926,3,3,2
33,55,2378,3,3,2
33,56,15698,1,1,1
33,58,17882,1,1,1
33,58,22101,3,3,3
33,59,1384,5,5,5
33,59,3676,1,1,1
33,59,15045,1,1,1
33,4,2047,3,3,5
33,4,3617,1,1,1
33,5,2458,1,1,1
33,5,5663,1,1,1
33,6,979,1,1,1
33,6,3735,1,1,1
33,6,7956,1,1,1
33,6,8178,1,1,1
33,6,14437,2,2,1
33,7,13544,1,1,1
33,7,16210,2,2,4
33,7,16975,1,1,1
33,7,20609,1,1,1
33,12,1905,1,1,2
33,14,13867,2,2,1
33,15,3444,2,2,4
33,15,3731,10,8,12
33,15,4479,1,1,2
33,15,5814,1,1,1
33,15,7452,1,1,1
33,15,18044,1,1,1
33,15,20730,1,1,1
33,16,2883,1,1,1
33,16,6185,3,3,2
33,18,62,1,1,1
33,18,16118,1,1,1
33,19,4466,1,1,1
33,19,9862,1,1,2
33,19,11785,1,1,2
33,19,17403,1,1,1
33,21,1564,1,1,7
33,21,13742,1,1,1
33,21,14437,3,1,1
33,21,15275,1,1,1
33,22,11056,1,1,2
33,24,4024,2,2,2
33,24,5572,1,1,2
33,24,7834,3,3,2
33,24,17027,1,1,1
33,24,20611,1,1,1
33,25,464,1,1,3
33,25,1878,3,3,3
33,25,2883,1,1,1
33,25,4041,2,2,1
33,25,8734,1,1,2
33,25,11930,2,2,4
33,25,16166,1,1,1
33,25,18045,1,1,2
33,25,22162,1,1,3
33,26,15458,1,1,1
33,26,19650,1,1,2
33,28,8778,1,1,2
33,28,9359,2,2,1
33,28,20434,1,1,1
33,31,1204,1,1,2
33,31,4607,1,1,2
33,31,4628,1,1,1
33,31,5820,7,6,6
33,31,12040,7,7,19
33,31,14064,2,2,2
33,31,15971,1,1,1
33,31,16721,1,1,1
33,31,21674,1,1,1
33,34,15045,1,1,1
33,35,2607,3,3,2
33,35,4896,1,1,1
33,35,10146,1,1,1
33,35,12286,6,1,4
33,35,15478,1,1,2
33,37,5323,1,1,1
33,39,2288,1,1,1
33,42,2779,1,1,3
33,42,2959,1,1,1
33,42,3442,1,1,5
33,42,5497,1,1,1
33,42,7846,1,1,1
33,42,16639,5,4,2
33,42,20385,1,1,1
33,45,2921,1,1,1
33,45,5845,1,1,1
33,46,5270,1,1,1
33,46,15392,1,1,1
33,47,4964,1,1,1
33,47,7791,3,3,4
33,47,10209,5,5,1
33,47,10659,3,3,2
33,47,15169,1,1,1
33,48,3695,1,1,1
33,48,10914,2,2,1
33,48,15213,2,2,1
33,48,19125,1,1,1
33,49,1464,1,1,2
33,49,2445,1,1,1
33,49,3871,1,1,1
33,50,18044,1,1,1
33,50,19093,1,1,1
33,52,5671,2,2,3
33,52,8544,2,2,3
33,52,12698,1,1,1
33,53,10678,1,1,1
33,55,17674,2,2,1
33,56,4233,1,1,1
33,56,13294,2,2,5
33,57,1539,3,3,1
33,57,4271,1,1,2
33,57,4548,1,1,1
33,57,6286,1,1,2
33,57,14751,2,2,5
33,57,16946,2,2,4
33,58,5012,1,1,1
33,58,8550,4,4,2
33,58,11593,1,1,1
33,59,11593,1,1,1
33,59,13696,1,1,1
33,2,19406,1,1,1
33,4,15571,1,1,1
33,5,15481,2,2,1
33,6,3141,1,1,2
33,6,4869,1,1,1
33,6,5827,7,5,3
33,6,14802,1,1,3
33,6,15048,1,1,2
33,6,18438,3,3,1
33,7,8093,1,1,2
33,10,2799,1,1,1
33,10,7790,1,1,1
33,12,19344,1,1,2
33,12,20393,1,1,1
33,14,6618,2,2,1
33,14,20613,1,1,1
33,15,7863,2,2,2
33,15,8624,1,1,1
33,16,3732,1,1,3
33,16,5671,3,3,3
33,16,8448,2,2,1
33,19,10911,1,1,1
33,19,12805,2,2,1
33,19,14803,1,1,2
33,19,17481,2,2,2
33,21,839,1,1,1
33,21,6085,2,1,4
33,21,13512,1,1,1
33,21,16167,2,2,1
33,22,5551,1,1,3
33,24,3148,9,7,3
33,24,6694,1,1,1
33,25,202,1,1,1
33,25,3244,3,3,1
33,25,5660,4,4,4
33,25,8686,4,4,1
33,25,15087,1,1,1
33,25,16055,2,2,1
33,25,16790,4,4,7
33,25,17388,2,2,2
33,25,18430,1,1,1
33,25,19578,2,2,2
33,26,1389,2,2,3
33,28,9423,1,1,1
33,28,18101,1,1,3
33,31,6506,1,1,2
33,31,11188,3,2,2
33,31,12361,4,4,2
33,31,13385,2,2,2
33,31,13903,1,1,1
33,31,15262,5,4,7
33,31,15444,4,4,2
33,31,15898,4,4,5
33,31,16221,3,3,3
33,31,19438,4,3,3
33,34,3445,2,2,4
33,34,5814,1,1,1
33,34,15047,1,1,1
33,35,4579,1,1,1
33,35,9863,1,1,1
33,35,11141,1,1,1
33,35,22102,2,2,1
33,37,1077,1,1,1
33,37,14552,1,1,1
33,38,2443,1,1,2
33,38,8448,2,2,2
33,38,13968,1,1,1
33,39,1389,3,3,1
33,39,13105,3,3,1
33,41,3708,1,1,1
33,41,16245,1,1,1
33,41,20617,1,1,1
33,42,2484,1,1,1
33,42,2753,2,2,3
33,42,4084,1,1,3
33,42,5516,1,1,5
33,42,5816,1,1,1
33,42,6286,1,1,1
33,42,8544,5,5,3
33,42,10659,3,2,2
33,42,11141,1,1,1
33,42,18100,1,1,1
33,45,13339,1,1,1
33,46,3331,2,2,1
33,46,16113,1,1,1
33,47,1877,1,1,4
33,47,2782,1,1,2
33,47,3851,2,2,2
33,47,5319,1,1,1
33,47,6088,1,1,2
33,47,13213,2,2,1
33,47,14801,2,2,4
33,47,15262,1,1,1
33,47,20613,4,4,2
33,50,4872,3,2,2
33,50,8544,1,1,2
33,50,13290,1,1,2
33,52,8543,1,1,1
33,52,16177,1,1,1
33,53,10216,1,1,1
33,55,3473,19,13,3
33,55,19347,8,6,5
33,56,18677,1,1,1
33,57,1545,1,1,1
33,57,2090,1,1,1
33,57,3731,10,9,9
33,57,8693,1,1,1
33,57,9355,1,1,3
33,57,10488,1,1,1
33,57,11575,1,1,1
33,57,13802,1,1,2
33,58,4244,3,3,5
33,58,4869,1,1,2
33,58,11159,2,2,5
33,58,11784,3,3,5
33,58,13457,1,1,2
33,59,9513,1,1,1
33,59,14126,1,1,1
33,59,16059,1,1,1
33,2,5912,1,1,1
33,3,1914,1,1,1
33,5,4721,1,1,13
33,5,7790,1,1,1
33,6,4557,1,1,1
33,6,4628,1,1,1
33,6,4871,1,1,2
33,6,9401,1,1,1
33,7,486,3,3,1
33,7,1914,2,2,4
33,7,4365,2,2,1
33,7,6351,1,1,1
33,7,20949,62,25,53
33,12,5459,1,1,1
33,12,13387,4,4,5
33,12,15260,1,1,3
33,12,17640,2,2,3
33,14,6763,1,1,1
33,14,22101,2,2,2
33,15,4901,1,1,1
33,16,15045,5,5,2
33,16,15256,6,6,6
33,16,19162,1,1,1
33,18,5489,1,1,1
33,19,2285,1,1,1
33,19,4001,1,1,1
33,19,8898,1,1,3
33,21,4636,1,1,2
33,21,5962,4,4,2
33,21,14809,4,4,4
33,21,15238,1,1,2
33,21,15876,1,1,1
33,22,6126,1,1,1
33,22,9468,2,2,1
33,22,17459,1,1,1
33,22,20434,1,1,1
33,24,7895,2,2,3
33,24,15067,1,1,7
33,24,19094,1,1,1
33,25,149,1,1,1
33,25,4840,10,8,64
33,25,8743,1,1,1
33,25,8839,6,3,5
33,25,8918,1,1,1
33,25,9206,2,1,2
33,25,10300,2,1,2
33,25,10989,2,2,1
33,25,14526,1,1,2
33,25,15213,3,3,3
33,26,10620,1,1,1
33,26,12796,1,1,1
33,28,4610,1,1,2
33,28,5324,1,1,1
33,28,11523,1,1,3
33,28,15489,2,2,2
33,28,16091,1,1,2
33,28,18201,1,1,1
33,28,20218,1,1,1
33,28,20726,1,1,1
33,31,5497,1,1,1
33,31,11829,3,3,1
33,31,14822,1,1,1
33,31,15786,2,2,1
33,31,16232,1,1,1
33,31,19951,3,3,1
33,35,3678,3,3,3
33,35,8570,1,1,1
33,37,2852,1,1,1
33,37,11784,1,1,1
33,37,14227,5,5,4
33,38,6185,3,3,6
33,39,5666,2,2,1
33,39,13889,1,1,1
33,41,6740,1,1,1
33,42,486,11,6,15
33,42,3477,1,1,1
33,42,10892,1,1,1
33,42,13328,1,1,2
33,42,14865,1,1,2
33,42,20041,2,2,3
33,44,17046,2,2,1
33,44,19046,1,1,1
33,44,22088,15,7,16
33,46,7790,2,2,2
33,46,8218,1,1,1
33,46,15548,1,1,1
33,46,20610,2,2,3
33,47,2698,2,2,1
33,48,5829,3,2,1
33,48,15045,1,1,2
33,48,15481,2,2,3
